YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1981 02 17 12 149.8767000   1.1800000   8.5779000   4.5250000   0.8338000   0.8259000   1.4937000   3.4304000
1981 02 18 12 136.6701000   0.0000000  15.0717000   5.9150000   0.9392000   0.9345000   2.7635000   3.3930000
1981 02 19 12 123.3470000   0.0000000  14.1085000   5.4400000   0.9434000   0.9387000   4.1408000   3.5345000
1981 02 20 12 110.4222000   3.9100000  16.3414000   5.0200000   0.7943000   0.7904000   5.3111000   3.8426000
1981 02 21 12  98.7524000   1.5800000  13.8592000   4.9400000   0.7397000   0.7360000   6.1892000   4.5794000
1981 02 22 12  90.6987000   0.0000000   8.4255000   3.3550000   0.8842000   0.8798000   6.2109000   4.9541000
1981 02 23 12  87.2359000   0.0000000   3.6070000   1.1850000   0.9480000   0.9433000   5.3246000   4.5378000
1981 02 24 12  81.6147000   0.0000000   4.2862000   2.1050000   0.9955000   0.9905000   4.4716000   3.9217000
1981 02 25 12  75.5974000   0.0000000   6.1462000   2.9100000   0.9130000   0.9084000   3.9882000   3.3638000
1981 02 26 12  70.9603000   2.1500000   7.0500000   2.2350000   0.7338000   0.7302000   4.0552000   3.0932000
1981 02 27 12  65.4666000   1.5800000   7.0893000   2.5550000   0.7924000   0.7885000   4.1643000   3.0849000
1981 02 28 12  63.1485000   0.0000000   3.0643000   1.1500000   1.0006000   0.9956000   3.8732000   2.9725000
1981 03 01 12  56.9920000   2.1500000   6.8178000   2.6550000   0.9934000   0.9884000   3.5836000   2.7685000
1981 03 02 12  55.6599000   0.0000000   2.8570000   1.1150000   0.9598000   0.9550000   3.4752000   2.5687000
1981 03 03 12  54.5785000   0.1300000   0.8308000   0.0700000   1.0634000   1.0580000   2.9337000   2.3522000
1981 03 04 12  54.0367000   0.0000000   0.1818000  -3.8600000   1.0158000   1.0096000   2.4783000   2.0857000
1981 03 05 12  53.9396000   0.0000000   0.0494000  -3.7250000   1.0964000   1.0860000   2.1512000   1.9234000
1981 03 06 12  54.5872000   1.0300000   0.3824000  -0.5200000   1.1699000   1.1539000   1.9196000   1.8068000
1981 03 07 12  51.0130000   2.3600000   4.8305000   1.3300000   0.8695000   0.8557000   1.7603000   1.7444000
1981 03 08 12  51.0454000   0.0000000   1.9329000   0.6200000   0.9281000   0.9234000   1.7580000   1.6819000
1981 03 09 12  49.4610000   0.0000000   0.8319000   0.3450000   1.0325000   1.0273000   1.6769000   1.5986000
1981 03 10 12  48.8985000   0.0000000   0.5023000   0.2200000   1.1718000   1.1649000   1.5743000   1.5362000
1981 03 11 12  48.7546000   0.0000000   0.1792000  -0.3850000   1.3682000   1.3564000   1.4942000   1.4821000
1981 03 12 12  48.1002000   0.0000000   0.4376000   0.3700000   1.3537000   1.3355000   1.4338000   1.4280000
1981 03 13 12  47.1433000   0.0000000   0.9751000   0.6550000   1.4976000   1.4734000   1.3880000   1.3780000
1981 03 14 12  46.9531000   6.6700000   6.3591000   1.1550000   1.2816000   1.2638000   1.3591000   1.3822000
1981 03 15 12  48.6429000   1.1600000   0.9774000  -4.0900000   1.3296000   1.3229000   1.4292000   1.3322000
1981 03 16 12  47.6006000   0.0000000   0.1797000  -2.7700000   1.4802000   1.4704000   1.3751000   1.3239000
